id,cs,alt,choice,none,price,battery1,battery2,battery3,battery4,weight1,weight2,weight3,sound1,sound2,sound3
262,2,2,1,0,70,0,0,1,0,0,1,0,0,0,0
262,2,3,0,0,110,0,0,0,1,1,0,0,1,0,0
262,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,3,1,0,0,150,1,0,0,0,0,0,0,0,0,0
262,3,2,1,0,90,0,0,1,0,0,0,0,0,0,0
262,3,3,0,0,130,0,1,0,0,0,1,0,0,1,0
262,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,4,1,0,0,70,1,0,0,0,0,0,1,0,1,0
262,4,2,0,0,130,0,0,0,0,1,0,0,1,0,0
262,4,3,1,0,150,0,0,0,0,0,0,1,0,0,1
262,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,5,1,0,0,90,0,0,0,1,0,1,0,1,0,0
262,5,2,0,0,150,0,1,0,0,0,0,1,0,0,0
262,5,3,1,0,110,0,0,0,1,0,0,0,0,0,1
262,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,6,1,1,0,130,0,0,0,0,1,0,0,0,0,0
262,6,2,0,0,110,1,0,0,0,0,0,1,0,1,0
262,6,3,0,0,110,0,1,0,0,0,1,0,0,0,1
262,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,7,1,1,0,90,0,0,1,0,1,0,0,0,1,0
262,7,2,0,0,70,1,0,0,0,0,1,0,1,0,0
262,7,3,0,0,70,0,1,0,0,0,0,0,1,0,0
262,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,8,1,0,0,90,0,0,0,0,0,1,0,0,1,0
262,8,2,1,0,130,0,0,1,0,1,0,0,0,0,0
262,8,3,0,0,150,0,0,0,1,1,0,0,0,0,1
262,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,9,1,1,0,70,0,0,0,1,0,0,1,0,1,0
262,9,2,0,0,130,1,0,0,0,0,0,0,0,0,1
262,9,3,0,0,90,0,0,1,0,0,0,1,1,0,0
262,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,10,1,0,0,110,0,0,0,0,0,0,1,0,1,0
262,10,2,1,0,110,0,1,0,0,0,0,0,0,0,0
262,10,3,0,0,150,0,0,1,0,1,0,0,1,0,0
262,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,11,1,0,0,150,0,1,0,0,0,1,0,0,1,0
262,11,2,1,0,70,1,0,0,0,1,0,0,0,0,0
262,11,3,0,0,130,0,0,0,1,0,0,0,0,1,0
262,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
262,12,1,0,0,110,0,1,0,0,0,0,1,0,0,0
262,12,2,1,0,90,0,0,0,0,0,1,0,0,0,1
262,12,3,0,0,70,0,0,1,0,0,0,0,0,0,1
262,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,1,1,0,0,150,0,0,0,0,0,0,1,0,0,0
264,1,2,1,0,90,0,0,1,0,1,0,0,0,0,1
264,1,3,0,0,90,0,1,0,0,0,0,0,0,1,0
264,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,2,1,0,0,150,1,0,0,0,0,0,0,0,0,1
264,2,2,0,0,130,0,0,1,0,0,1,0,0,0,0
264,2,3,1,0,110,0,0,0,1,1,0,0,1,0,0
264,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,3,1,0,0,130,1,0,0,0,0,0,0,1,0,0
264,3,2,1,0,70,0,0,0,1,0,1,0,1,0,0
264,3,3,0,0,110,0,1,0,0,1,0,0,0,1,0
264,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,4,1,1,0,110,0,0,0,0,0,0,0,0,0,1
264,4,2,0,0,130,0,0,1,0,0,1,0,0,1,0
264,4,3,0,0,90,0,1,0,0,0,0,1,0,0,0
264,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,5,1,1,0,70,0,0,0,0,0,0,1,0,0,1
264,5,2,0,0,150,1,0,0,0,0,0,1,0,0,0
264,5,3,0,0,130,1,0,0,0,0,1,0,0,1,0
264,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,6,1,0,0,90,0,0,1,0,0,0,0,1,0,0
264,6,2,1,0,130,0,0,0,1,0,1,0,0,0,1
264,6,3,0,0,150,0,1,0,0,1,0,0,0,0,0
264,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,7,1,1,0,70,0,0,1,0,1,0,0,0,0,1
264,7,2,0,0,110,0,1,0,0,0,0,1,1,0,0
264,7,3,0,0,150,0,0,0,1,1,0,0,1,0,0
264,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,8,1,1,0,70,0,0,0,0,0,1,0,0,1,0
264,8,2,0,0,90,0,1,0,0,0,0,1,0,0,0
264,8,3,0,0,130,0,0,0,1,0,0,0,0,1,0
264,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,9,1,1,0,90,0,0,0,0,1,0,0,0,0,1
264,9,2,0,0,110,0,0,1,0,1,0,0,0,1,0
264,9,3,0,0,150,1,0,0,0,0,1,0,1,0,0
264,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,10,1,0,0,70,1,0,0,0,0,0,0,0,1,0
264,10,2,1,0,110,0,0,1,0,0,1,0,0,0,0
264,10,3,0,0,130,0,0,0,1,0,0,1,1,0,0
264,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,11,1,0,0,150,0,1,0,0,1,0,0,0,0,1
264,11,2,0,0,70,0,1,0,0,0,0,0,0,0,1
264,11,3,1,0,90,0,0,0,0,0,0,1,0,1,0
264,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
264,12,1,0,0,150,0,0,0,1,0,0,1,0,1,0
264,12,2,1,0,110,0,0,0,0,0,0,0,0,0,0
264,12,3,0,0,90,1,0,0,0,1,0,0,1,0,0
264,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,1,1,0,0,110,0,0,1,0,0,0,1,0,1,0
267,1,2,0,0,70,1,0,0,0,1,0,0,1,0,0
267,1,3,1,0,90,0,0,0,0,0,0,1,0,1,0
267,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,2,1,1,0,70,0,1,0,0,0,1,0,0,0,0
267,2,2,0,0,90,0,1,0,0,0,0,0,0,0,1
267,2,3,0,0,110,1,0,0,0,0,0,1,0,0,1
267,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,3,1,1,0,150,0,0,0,0,1,0,0,0,0,0
267,3,2,0,0,150,0,0,0,1,0,0,0,0,1,0
267,3,3,0,0,90,0,0,1,0,0,1,0,1,0,0
267,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,4,1,0,0,110,0,1,0,0,0,0,1,0,0,1
267,4,2,0,0,130,0,0,0,1,0,1,0,1,0,0
267,4,3,1,0,130,0,0,1,0,1,0,0,0,0,0
267,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,5,1,1,0,70,0,0,0,0,0,0,0,0,0,0
267,5,2,0,0,150,1,0,0,0,0,1,0,0,1,0
267,5,3,0,0,110,0,0,0,1,1,0,0,0,0,1
267,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,6,1,0,0,90,0,1,0,0,1,0,0,1,0,0
267,6,2,0,0,70,0,0,1,0,0,0,1,1,0,0
267,6,3,1,0,90,1,0,0,0,0,0,0,0,0,0
267,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,7,1,1,0,130,0,0,1,0,0,0,1,0,0,0
267,7,2,0,0,90,0,0,0,0,0,1,0,0,0,1
267,7,3,0,0,150,0,1,0,0,0,0,0,0,1,0
267,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,8,1,0,0,130,0,0,0,0,0,0,1,1,0,0
267,8,2,0,0,70,0,1,0,0,0,1,0,0,1,0
267,8,3,1,0,70,0,0,0,1,1,0,0,0,0,1
267,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,9,1,0,0,130,0,0,0,0,1,0,0,1,0,0
267,9,2,0,0,110,1,0,0,0,0,0,1,0,0,1
267,9,3,1,0,90,0,0,0,1,0,0,0,0,0,0
267,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,10,1,0,0,90,1,0,0,0,0,0,1,0,0,1
267,10,2,0,0,150,0,0,1,0,0,0,0,0,1,0
267,10,3,1,0,110,1,0,0,0,0,1,0,0,0,0
267,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,11,1,0,0,150,0,0,0,0,0,1,0,1,0,0
267,11,2,0,0,110,0,1,0,0,0,0,0,0,1,0
267,11,3,1,0,150,0,0,1,0,1,0,0,0,0,0
267,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
267,12,1,1,0,110,0,0,0,0,0,1,0,0,1,0
267,12,2,0,0,130,0,0,1,0,0,0,0,0,0,1
267,12,3,0,0,70,0,0,0,1,0,0,1,1,0,0
267,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,1,1,0,0,110,1,0,0,0,0,0,1,0,0,0
268,1,2,0,0,130,0,1,0,0,1,0,0,0,1,0
268,1,3,1,0,90,0,0,0,1,0,0,0,1,0,0
268,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,2,1,0,0,150,0,1,0,0,1,0,0,0,0,1
268,2,2,0,0,90,0,0,1,0,1,0,0,1,0,0
268,2,3,1,0,70,0,0,0,0,0,1,0,0,0,1
268,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,3,1,1,0,70,1,0,0,0,0,1,0,0,1,0
268,3,2,0,0,130,0,1,0,0,1,0,0,1,0,0
268,3,3,0,0,150,0,0,0,1,0,0,1,0,0,0
268,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,4,1,0,0,150,0,0,0,1,1,0,0,0,0,1
268,4,2,1,0,130,0,0,0,0,0,0,0,0,0,0
268,4,3,0,0,90,1,0,0,0,0,0,1,0,1,0
268,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,5,1,0,0,110,0,1,0,0,0,0,1,0,0,0
268,5,2,1,0,110,0,0,1,0,0,1,0,0,0,1
268,5,3,0,0,70,0,0,0,0,0,0,0,0,0,1
268,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,6,1,0,0,70,0,0,1,0,0,1,0,0,0,0
268,6,2,0,0,110,0,0,0,0,0,0,0,1,0,0
268,6,3,1,0,90,0,0,0,1,1,0,0,0,1,0
268,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,7,1,0,0,130,0,1,0,0,1,0,0,0,0,0
268,7,2,0,0,90,1,0,0,0,0,1,0,0,1,0
268,7,3,1,0,70,0,0,0,1,0,0,1,1,0,0
268,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,8,1,0,0,150,0,0,1,0,0,0,1,0,1,0
268,8,2,1,0,70,0,0,1,0,0,1,0,0,0,0
268,8,3,0,0,110,1,0,0,0,0,0,0,0,0,1
268,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,9,1,0,0,150,0,0,0,1,0,1,0,0,0,0
268,9,2,0,0,130,1,0,0,0,1,0,0,1,0,0
268,9,3,1,0,130,0,1,0,0,0,0,1,0,1,0
268,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,10,1,0,0,90,1,0,0,0,0,1,0,0,1,0
268,10,2,0,0,150,0,0,1,0,0,0,0,1,0,0
268,10,3,1,0,70,0,0,0,0,0,0,1,0,0,1
268,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,11,1,0,0,110,0,0,0,1,0,0,0,1,0,0
268,11,2,0,0,130,0,1,0,0,0,0,1,0,0,1
268,11,3,1,0,90,0,0,1,0,1,0,0,0,0,1
268,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
268,12,1,0,0,130,0,0,0,1,0,1,0,0,1,0
268,12,2,0,0,150,0,0,0,0,1,0,0,1,0,0
268,12,3,1,0,90,0,0,0,0,0,0,1,0,0,0
268,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,1,1,0,0,90,0,0,1,0,0,0,0,1,0,0
276,1,2,0,0,70,0,0,0,1,0,0,1,1,0,0
276,1,3,1,0,110,0,1,0,0,0,0,1,0,0,1
276,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,2,1,1,0,110,1,0,0,0,0,1,0,0,0,1
276,2,2,0,0,150,0,0,0,1,0,0,0,1,0,0
276,2,3,0,0,70,0,0,0,0,1,0,0,0,1,0
276,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,3,1,0,0,110,0,0,0,0,0,1,0,0,1,0
276,3,2,1,0,150,1,0,0,0,0,0,1,0,0,0
276,3,3,0,0,150,0,0,1,0,1,0,0,0,0,1
276,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,4,1,0,0,70,1,0,0,0,0,0,0,0,1,0
276,4,2,0,0,90,0,1,0,0,0,1,0,1,0,0
276,4,3,1,0,130,0,0,1,0,0,0,1,0,0,0
276,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,5,1,1,0,130,0,0,0,1,0,0,1,0,0,0
276,5,2,0,0,110,0,1,0,0,1,0,0,0,0,1
276,5,3,0,0,90,0,0,0,0,1,0,0,1,0,0
276,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,6,1,1,0,150,0,0,1,0,0,1,0,0,0,0
276,6,2,0,0,130,0,0,0,0,0,1,0,0,1,0
276,6,3,0,0,130,1,0,0,0,0,0,0,0,0,1
276,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,7,1,1,0,70,0,1,0,0,0,1,0,0,0,1
276,7,2,0,0,110,0,0,0,1,0,0,0,1,0,0
276,7,3,0,0,90,1,0,0,0,1,0,0,0,1,0
276,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,8,1,0,0,70,0,0,0,0,0,0,1,1,0,0
276,8,2,0,0,90,0,1,0,0,0,0,0,0,0,1
276,8,3,1,0,90,0,0,0,1,1,0,0,0,0,0
276,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,9,1,0,0,150,0,1,0,0,0,0,0,0,0,0
276,9,2,0,0,70,0,0,1,0,0,0,1,0,1,0
276,9,3,1,0,110,1,0,0,0,1,0,0,0,0,0
276,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,10,1,1,0,150,0,0,1,0,0,1,0,0,0,1
276,10,2,0,0,110,0,0,0,0,0,0,1,0,1,0
276,10,3,0,0,130,0,0,0,1,0,1,0,1,0,0
276,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,11,1,0,0,110,0,0,0,1,1,0,0,0,1,0
276,11,2,1,0,90,1,0,0,0,0,0,1,0,0,1
276,11,3,0,0,130,0,0,0,0,0,0,0,1,0,0
276,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
276,12,1,1,0,130,0,1,0,0,0,1,0,0,0,0
276,12,2,0,0,150,0,0,1,0,1,0,0,1,0,0
276,12,3,0,0,110,0,1,0,0,0,0,0,0,1,0
276,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,1,1,0,0,70,0,0,0,1,1,0,0,0,1,0
278,1,2,1,0,150,0,0,0,0,0,0,1,0,0,0
278,1,3,0,0,130,0,0,0,1,0,0,1,0,0,1
278,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,2,1,0,0,110,1,0,0,0,0,0,0,1,0,0
278,2,2,0,0,150,0,1,0,0,0,0,0,0,0,0
278,2,3,0,0,90,0,0,0,0,1,0,0,1,0,0
278,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
278,3,1,1,0,110,0,0,0,0,0,0,1,0,0,1
278,3,2,0,0,90,0,1,0,0,0,1,0,0,1,0
278,3,3,0,0,70,0,0,1,0,1,0,0,1,0,0
278,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,4,1,0,0,150,1,0,0,0,0,0,0,0,0,1
278,4,2,0,0,130,0,0,0,1,0,1,0,0,1,0
278,4,3,1,0,70,1,0,0,0,0,0,1,0,0,0
278,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,5,1,0,0,110,0,0,1,0,0,1,0,0,0,1
278,5,2,0,0,70,0,0,0,1,0,0,0,1,0,0
278,5,3,1,0,90,0,1,0,0,0,0,1,0,0,0
278,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,6,1,0,0,110,0,0,1,0,1,0,0,0,1,0
278,6,2,0,0,90,0,1,0,0,0,0,0,0,0,0
278,6,3,1,0,150,0,0,0,0,1,0,0,0,0,1
278,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,7,1,0,0,150,0,0,0,1,0,1,0,1,0,0
278,7,2,0,0,130,0,1,0,0,0,0,1,1,0,0
278,7,3,1,0,90,0,0,0,0,1,0,0,0,1,0
278,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,8,1,0,0,70,1,0,0,0,0,1,0,0,1,0
278,8,2,0,0,110,0,0,0,0,0,0,0,0,0,0
278,8,3,1,0,130,0,0,1,0,0,0,1,0,1,0
278,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,9,1,1,0,110,0,0,1,0,0,0,1,0,0,1
278,9,2,0,0,150,0,1,0,0,0,1,0,0,1,0
278,9,3,0,0,70,0,0,0,0,0,0,0,0,0,0
278,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,10,1,1,0,110,0,0,1,0,1,0,0,0,0,0
278,10,2,0,0,150,0,0,0,1,0,1,0,1,0,0
278,10,3,0,0,70,1,0,0,0,1,0,0,0,0,1
278,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,11,1,1,0,130,0,0,1,0,0,0,0,0,0,0
278,11,2,0,0,90,0,0,0,1,0,0,1,0,0,1
278,11,3,0,0,130,1,0,0,0,0,0,0,0,0,1
278,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
278,12,1,0,0,130,1,0,0,0,0,0,1,0,1,0
278,12,2,0,0,70,0,1,0,0,1,0,0,1,0,0
278,12,3,0,0,90,0,0,0,0,0,0,0,1,0,0
278,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
279,1,1,1,0,110,0,0,1,0,0,0,0,1,0,0
279,1,2,0,0,150,0,0,0,0,0,1,0,0,1,0
279,1,3,0,0,130,0,1,0,0,1,0,0,0,0,1
279,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,2,1,0,0,150,0,0,0,1,0,0,1,0,1,0
279,2,2,0,0,110,1,0,0,0,1,0,0,0,0,0
279,2,3,1,0,70,0,0,0,1,0,1,0,0,0,0
279,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,3,1,0,0,110,1,0,0,0,0,1,0,1,0,0
279,3,2,0,0,150,0,1,0,0,0,0,0,0,1,0
279,3,3,1,0,70,0,0,0,0,0,1,0,0,0,1
279,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,4,1,0,0,130,0,0,1,0,0,1,0,1,0,0
279,4,2,1,0,90,0,1,0,0,0,0,1,0,0,0
279,4,3,0,0,150,0,0,0,1,0,0,1,0,0,1
279,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,5,1,1,0,110,0,0,0,1,1,0,0,0,1,0
279,5,2,0,0,90,0,0,1,0,0,0,0,0,0,1
279,5,3,0,0,150,0,1,0,0,1,0,0,0,0,0
279,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,6,1,0,0,70,0,1,0,0,0,0,0,1,0,0
279,6,2,0,0,90,1,0,0,0,0,0,1,0,0,1
279,6,3,1,0,110,0,0,0,0,1,0,0,0,0,0
279,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,7,1,0,0,70,1,0,0,0,0,1,0,0,1,0
279,7,2,0,0,130,0,0,0,1,1,0,0,0,0,0
279,7,3,1,0,90,0,0,1,0,0,0,1,1,0,0
279,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,8,1,0,0,110,1,0,0,0,0,1,0,0,0,1
279,8,2,0,0,150,0,0,0,1,0,0,0,0,0,0
279,8,3,0,0,130,0,0,0,0,0,0,1,0,1,0
279,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
279,9,1,1,0,70,0,0,1,0,0,1,0,0,0,0
279,9,2,0,0,130,0,0,0,0,0,1,0,1,0,0
279,9,3,0,0,110,0,1,0,0,1,0,0,0,1,0
279,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,10,1,0,0,70,1,0,0,0,0,0,1,1,0,0
279,10,2,0,0,90,0,0,0,1,0,0,1,0,0,1
279,10,3,0,0,130,0,0,1,0,0,0,0,0,1,0
279,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
279,11,1,0,0,150,1,0,0,0,0,0,0,1,0,0
279,11,2,0,0,110,0,1,0,0,0,1,0,0,0,1
279,11,3,1,0,90,0,0,0,0,1,0,0,1,0,0
279,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
279,12,1,0,0,130,0,1,0,0,0,0,0,0,1,0
279,12,2,0,0,90,0,0,0,1,0,1,0,0,0,1
279,12,3,1,0,70,0,0,1,0,1,0,0,0,0,0
279,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,1,1,0,0,150,0,0,0,0,0,0,0,0,1,0
280,1,2,0,0,110,0,1,0,0,0,0,1,1,0,0
280,1,3,1,0,70,0,0,0,0,0,0,1,0,0,1
280,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,2,1,0,0,90,0,1,0,0,0,1,0,0,1,0
280,2,2,0,0,130,0,0,1,0,1,0,0,1,0,0
280,2,3,0,0,110,1,0,0,0,0,0,1,0,0,0
280,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
280,3,1,0,0,70,0,0,0,1,0,0,0,0,1,0
280,3,2,0,0,150,1,0,0,0,1,0,0,0,0,0
280,3,3,1,0,130,0,0,0,0,0,1,0,0,0,1
280,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,4,1,0,0,150,1,0,0,0,0,0,1,0,0,1
280,4,2,1,0,90,0,0,0,1,1,0,0,0,0,0
280,4,3,0,0,130,0,1,0,0,0,0,0,1,0,0
280,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,5,1,0,0,150,0,0,1,0,1,0,0,0,0,1
280,5,2,1,0,110,0,0,1,0,0,1,0,0,0,0
280,5,3,0,0,70,1,0,0,0,0,0,1,0,1,0
280,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,6,1,0,0,110,0,0,0,1,1,0,0,1,0,0
280,6,2,1,0,130,0,0,0,0,1,0,0,0,0,1
280,6,3,0,0,90,0,1,0,0,0,0,0,0,0,0
280,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,7,1,0,0,90,1,0,0,0,0,0,0,0,1,0
280,7,2,0,0,150,0,0,1,0,0,1,0,1,0,0
280,7,3,1,0,90,0,0,0,0,0,0,1,0,0,1
280,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,8,1,0,0,150,0,1,0,0,0,0,1,0,1,0
280,8,2,0,0,70,0,0,1,0,0,1,0,0,1,0
280,8,3,0,0,130,0,0,0,1,0,0,0,1,0,0
280,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
280,9,1,0,0,70,0,0,0,0,0,0,0,0,0,1
280,9,2,1,0,130,0,0,0,1,0,1,0,0,0,0
280,9,3,0,0,110,0,0,0,1,0,0,1,0,0,1
280,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,10,1,0,0,70,1,0,0,0,1,0,0,1,0,0
280,10,2,0,0,150,0,0,0,0,0,0,1,0,0,0
280,10,3,0,0,90,0,0,1,0,0,0,0,0,1,0
280,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
280,11,1,1,0,110,0,0,0,0,0,0,0,0,0,0
280,11,2,0,0,70,0,1,0,0,0,1,0,0,0,1
280,11,3,0,0,130,0,0,0,1,1,0,0,0,1,0
280,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
280,12,1,0,0,130,1,0,0,0,1,0,0,0,0,1
280,12,2,1,0,90,0,0,0,0,0,1,0,1,0,0
280,12,3,0,0,110,0,0,1,0,0,0,1,0,0,0
280,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,1,1,0,0,110,1,0,0,0,0,0,0,1,0,0
283,1,2,1,0,90,0,1,0,0,0,0,1,0,0,0
283,1,3,0,0,150,0,0,1,0,1,0,0,0,0,1
283,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,2,1,0,0,150,0,0,0,1,0,1,0,0,0,0
283,2,2,1,0,70,0,0,0,0,0,0,0,0,1,0
283,2,3,0,0,110,0,0,0,1,0,1,0,0,1,0
283,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,3,1,0,0,130,0,0,1,0,0,0,1,0,0,1
283,3,2,0,0,90,1,0,0,0,1,0,0,1,0,0
283,3,3,1,0,70,0,1,0,0,1,0,0,0,0,0
283,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,4,1,0,0,130,0,0,0,1,0,0,0,0,0,0
283,4,2,1,0,70,0,1,0,0,0,1,0,0,1,0
283,4,3,0,0,150,1,0,0,0,0,0,1,1,0,0
283,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,5,1,0,0,70,1,0,0,0,0,0,1,1,0,0
283,5,2,0,0,110,0,0,0,0,0,1,0,0,0,1
283,5,3,0,0,130,0,0,1,0,0,0,0,0,1,0
283,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
283,6,1,1,0,90,0,0,0,0,1,0,0,0,0,1
283,6,2,0,0,110,0,0,0,1,0,0,1,0,0,1
283,6,3,0,0,130,0,0,1,0,0,1,0,1,0,0
283,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,7,1,1,0,70,0,0,1,0,1,0,0,0,0,0
283,7,2,0,0,150,1,0,0,0,0,0,0,0,0,1
283,7,3,0,0,90,0,0,0,1,0,0,0,0,1,0
283,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,8,1,0,0,150,0,1,0,0,0,0,1,0,0,1
283,8,2,1,0,90,0,0,0,0,0,1,0,0,0,0
283,8,3,0,0,110,0,0,0,1,1,0,0,0,1,0
283,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,9,1,0,0,130,0,1,0,0,0,0,0,1,0,0
283,9,2,1,0,110,0,0,0,0,0,1,0,0,0,0
283,9,3,0,0,150,0,0,1,0,0,0,1,0,1,0
283,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,10,1,0,0,130,1,0,0,0,1,0,0,0,0,0
283,10,2,0,0,70,0,0,0,0,0,0,0,1,0,0
283,10,3,0,0,90,0,0,1,0,0,1,0,1,0,0
283,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
283,11,1,0,0,150,1,0,0,0,0,0,0,0,0,1
283,11,2,1,0,70,0,1,0,0,1,0,0,0,0,1
283,11,3,0,0,130,0,0,0,1,0,0,1,0,1,0
283,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
283,12,1,0,0,110,0,1,0,0,1,0,0,1,0,0
283,12,2,1,0,90,0,0,1,0,0,0,1,0,0,1
283,12,3,0,0,150,0,0,0,1,0,1,0,1,0,0
283,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
284,1,1,1,0,70,0,0,0,0,0,0,1,0,0,0
284,1,2,0,0,110,1,0,0,0,0,1,0,0,0,1
284,1,3,0,0,70,0,0,0,0,1,0,0,0,1,0
284,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
284,2,1,1,0,110,0,0,1,0,0,0,1,0,0,0
284,2,2,0,0,90,1,0,0,0,0,0,0,0,0,0
284,2,3,0,0,130,0,1,0,0,0,0,1,0,1,0
284,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
